tracking_id,source,campaign,influencer_id,user_id,brand,product,date,orders,revenue,clicks,cost_per_click
TRK_01500,reel,Protein_Awareness,INF_148,USER_25261,MuscleBlaze,Creatine Monohydrate,2025-03-15,0,0.0,1,0.0
TRK_01501,organic,Protein_Awareness,,USER_32465,MuscleBlaze,Pre Workout WrathX,2025-05-12,0,0.0,0,0.0
TRK_01502,story,Monsoon_Immunity,INF_098,USER_187,MuscleBlaze,BCAA Pro,2025-02-15,0,0.0,9,0.0
TRK_01503,organic,Summer_Fitness_2024,,USER_7792,Gritzo,Height Plus Formula,2025-05-27,0,0.0,0,0.0
TRK_01504,reel,Monsoon_Immunity,INF_117,USER_6589,HKVitals,Skin Radiance Collagen,2025-07-07,0,0.0,5,0.0
TRK_01505,reel,Summer_Fitness_2024,INF_149,USER_28671,Gritzo,Immunity Booster,2025-07-13,0,0.0,1,0.0
TRK_01506,reel,New_Year_Health,INF_078,USER_45342,HKVitals,Omega 3 Fatty Acids,2025-06-10,0,0.0,9,0.0
TRK_01507,organic,Summer_Fitness_2024,,USER_39213,Gritzo,Height Plus Formula,2025-02-01,0,0.0,0,0.0
TRK_01508,youtube_video,Monsoon_Immunity,INF_130,USER_27841,MuscleBlaze,Biozyme Performance Whey,2025-03-13,0,0.0,9,0.0
TRK_01509,youtube_video,New_Year_Health,INF_064,USER_9335,HKVitals,Calcium Magnesium Zinc,2025-05-06,0,0.0,9,0.0
TRK_01510,influencer_post,New_Year_Health,INF_119,USER_37465,Gritzo,Growth Protein Powder,2025-07-08,1,1244.91,1,1.83
TRK_01511,youtube_video,Protein_Awareness,INF_128,USER_41054,HKVitals,Skin Radiance Collagen,2025-06-29,0,0.0,4,0.0
TRK_01512,story,Women_Wellness,INF_022,USER_39010,MuscleBlaze,BCAA Pro,2025-06-05,0,0.0,7,0.0
TRK_01513,story,Women_Wellness,INF_010,USER_1787,MuscleBlaze,Creatine Monohydrate,2025-06-10,1,1836.05,4,2.49
TRK_01514,reel,New_Year_Health,INF_078,USER_5801,Gritzo,Immunity Booster,2025-03-03,1,1248.96,7,1.03
TRK_01515,influencer_post,New_Year_Health,INF_076,USER_2443,MuscleBlaze,Biozyme Performance Whey,2025-03-21,0,0.0,8,0.0
TRK_01516,influencer_post,New_Year_Health,INF_042,USER_12468,MuscleBlaze,BCAA Pro,2025-06-01,0,0.0,7,0.0
TRK_01517,reel,Monsoon_Immunity,INF_069,USER_33991,HKVitals,Calcium Magnesium Zinc,2025-03-15,0,0.0,1,0.0
TRK_01518,youtube_video,Summer_Fitness_2024,INF_102,USER_6274,MuscleBlaze,Biozyme Performance Whey,2025-07-11,0,0.0,6,0.0
TRK_01519,story,Monsoon_Immunity,INF_023,USER_20232,HKVitals,Calcium Magnesium Zinc,2025-06-14,0,0.0,1,0.0
TRK_01520,organic,Monsoon_Immunity,,USER_15271,HKVitals,Multivitamin Women,2025-02-24,0,0.0,0,0.0
TRK_01521,reel,Protein_Awareness,INF_112,USER_121,MuscleBlaze,Creatine Monohydrate,2025-05-17,1,6508.05,6,1.37
TRK_01522,story,Monsoon_Immunity,INF_111,USER_5026,MuscleBlaze,BCAA Pro,2025-03-19,0,0.0,1,0.0
TRK_01523,youtube_video,Summer_Fitness_2024,INF_056,USER_41776,HKVitals,Multivitamin Women,2025-02-18,0,0.0,7,0.0
TRK_01524,organic,Monsoon_Immunity,,USER_44929,Gritzo,Growth Protein Powder,2025-05-17,0,0.0,0,0.0
TRK_01525,story,Summer_Fitness_2024,INF_079,USER_9007,Gritzo,Growth Protein Powder,2025-07-12,0,0.0,1,0.0
TRK_01526,story,Protein_Awareness,INF_032,USER_17142,MuscleBlaze,Pre Workout WrathX,2025-05-20,0,0.0,3,0.0
TRK_01527,organic,Protein_Awareness,,USER_22345,HKVitals,Omega 3 Fatty Acids,2025-07-17,0,0.0,0,0.0
TRK_01528,influencer_post,New_Year_Health,INF_019,USER_37753,HKVitals,Omega 3 Fatty Acids,2025-07-20,1,1347.11,9,2.71
TRK_01529,organic,Monsoon_Immunity,,USER_7784,MuscleBlaze,Biozyme Performance Whey,2025-06-08,0,0.0,0,0.0
TRK_01530,influencer_post,Protein_Awareness,INF_149,USER_1466,HKVitals,Multivitamin Women,2025-04-20,0,0.0,5,0.0
TRK_01531,story,Protein_Awareness,INF_145,USER_30548,HKVitals,Omega 3 Fatty Acids,2025-01-31,0,0.0,1,0.0
TRK_01532,organic,Women_Wellness,,USER_24835,Gritzo,Growth Protein Powder,2025-01-27,0,0.0,0,0.0
TRK_01533,story,Protein_Awareness,INF_147,USER_49242,MuscleBlaze,Creatine Monohydrate,2025-05-07,0,0.0,5,0.0
TRK_01534,reel,Monsoon_Immunity,INF_076,USER_20482,MuscleBlaze,Mass Gainer XXL,2025-03-22,0,0.0,9,0.0
TRK_01535,organic,Monsoon_Immunity,,USER_19621,Gritzo,Brain Development Supplement,2025-06-04,0,0.0,0,0.0
TRK_01536,reel,Women_Wellness,INF_058,USER_47742,MuscleBlaze,Mass Gainer XXL,2025-04-11,0,0.0,2,0.0
TRK_01537,organic,Women_Wellness,,USER_25359,MuscleBlaze,Creatine Monohydrate,2025-02-23,0,0.0,0,0.0
TRK_01538,influencer_post,New_Year_Health,INF_084,USER_39556,HKVitals,Fish Oil Gold,2025-03-04,0,0.0,6,0.0
TRK_01539,youtube_video,New_Year_Health,INF_100,USER_22568,Gritzo,Growth Protein Powder,2025-04-08,0,0.0,3,0.0
TRK_01540,organic,Women_Wellness,,USER_13404,Gritzo,SuperMilk Daily Nutrition,2025-07-12,0,0.0,0,0.0
TRK_01541,story,Protein_Awareness,INF_060,USER_39689,Gritzo,Height Plus Formula,2025-05-01,0,0.0,5,0.0
TRK_01542,youtube_video,Protein_Awareness,INF_059,USER_44077,HKVitals,Skin Radiance Collagen,2025-06-27,0,0.0,6,0.0
TRK_01543,reel,Protein_Awareness,INF_078,USER_32148,HKVitals,Omega 3 Fatty Acids,2025-04-18,0,0.0,6,0.0
TRK_01544,youtube_video,Women_Wellness,INF_008,USER_1,Gritzo,Immunity Booster,2025-05-01,0,0.0,8,0.0
TRK_01545,reel,Summer_Fitness_2024,INF_078,USER_20110,MuscleBlaze,Creatine Monohydrate,2025-01-31,0,0.0,7,0.0
TRK_01546,influencer_post,Monsoon_Immunity,INF_075,USER_8444,HKVitals,Skin Radiance Collagen,2025-04-28,0,0.0,5,0.0
TRK_01547,youtube_video,Summer_Fitness_2024,INF_006,USER_35004,HKVitals,Omega 3 Fatty Acids,2025-04-13,0,0.0,4,0.0
TRK_01548,influencer_post,Monsoon_Immunity,INF_105,USER_48885,HKVitals,Fish Oil Gold,2025-05-06,0,0.0,2,0.0
TRK_01549,youtube_video,New_Year_Health,INF_089,USER_14442,HKVitals,Skin Radiance Collagen,2025-04-13,0,0.0,6,0.0
TRK_01550,story,Summer_Fitness_2024,INF_148,USER_27627,HKVitals,Calcium Magnesium Zinc,2025-05-02,0,0.0,2,0.0
TRK_01551,organic,Protein_Awareness,,USER_26276,Gritzo,Brain Development Supplement,2025-07-06,0,0.0,0,0.0
TRK_01552,youtube_video,Women_Wellness,INF_078,USER_9201,MuscleBlaze,Biozyme Performance Whey,2025-04-16,0,0.0,4,0.0
TRK_01553,reel,Summer_Fitness_2024,INF_059,USER_17991,MuscleBlaze,Creatine Monohydrate,2025-05-12,0,0.0,6,0.0
TRK_01554,influencer_post,Monsoon_Immunity,INF_043,USER_26973,HKVitals,Multivitamin Women,2025-02-15,0,0.0,1,0.0
TRK_01555,reel,Women_Wellness,INF_072,USER_664,Gritzo,SuperMilk Daily Nutrition,2025-06-30,1,1107.02,7,2.68
TRK_01556,organic,Protein_Awareness,,USER_8643,Gritzo,Immunity Booster,2025-02-07,0,0.0,0,0.0
TRK_01557,reel,Protein_Awareness,INF_045,USER_29073,HKVitals,Fish Oil Gold,2025-03-29,0,0.0,5,0.0
TRK_01558,reel,New_Year_Health,INF_096,USER_15923,MuscleBlaze,Creatine Monohydrate,2025-06-18,0,0.0,2,0.0
TRK_01559,story,Women_Wellness,INF_004,USER_25897,MuscleBlaze,Biozyme Performance Whey,2025-07-08,0,0.0,1,0.0
TRK_01560,organic,Monsoon_Immunity,,USER_3032,HKVitals,Calcium Magnesium Zinc,2025-02-23,0,0.0,0,0.0
TRK_01561,story,Women_Wellness,INF_050,USER_1291,HKVitals,Calcium Magnesium Zinc,2025-02-11,0,0.0,1,0.0
TRK_01562,influencer_post,Summer_Fitness_2024,INF_127,USER_37130,HKVitals,Multivitamin Women,2025-02-17,0,0.0,6,0.0
TRK_01563,youtube_video,Protein_Awareness,INF_075,USER_29549,Gritzo,Height Plus Formula,2025-04-05,0,0.0,2,0.0
TRK_01564,story,New_Year_Health,INF_011,USER_7782,MuscleBlaze,Creatine Monohydrate,2025-05-11,0,0.0,5,0.0
TRK_01565,influencer_post,Protein_Awareness,INF_069,USER_37093,Gritzo,Immunity Booster,2025-04-20,0,0.0,6,0.0
TRK_01566,influencer_post,Monsoon_Immunity,INF_021,USER_43919,MuscleBlaze,Creatine Monohydrate,2025-05-07,0,0.0,8,0.0
TRK_01567,story,Women_Wellness,INF_031,USER_8473,Gritzo,Height Plus Formula,2025-06-26,0,0.0,3,0.0
TRK_01568,influencer_post,New_Year_Health,INF_047,USER_12120,MuscleBlaze,Pre Workout WrathX,2025-07-14,0,0.0,2,0.0
TRK_01569,story,Women_Wellness,INF_106,USER_45458,HKVitals,Skin Radiance Collagen,2025-01-25,0,0.0,7,0.0
TRK_01570,reel,Protein_Awareness,INF_104,USER_35387,Gritzo,Growth Protein Powder,2025-05-11,0,0.0,6,0.0
TRK_01571,organic,Women_Wellness,,USER_8940,HKVitals,Multivitamin Women,2025-01-27,0,0.0,0,0.0
TRK_01572,story,New_Year_Health,INF_034,USER_7749,MuscleBlaze,Biozyme Performance Whey,2025-02-17,0,0.0,2,0.0
TRK_01573,influencer_post,New_Year_Health,INF_065,USER_28230,MuscleBlaze,Biozyme Performance Whey,2025-06-02,0,0.0,5,0.0
TRK_01574,youtube_video,Summer_Fitness_2024,INF_034,USER_6077,HKVitals,Calcium Magnesium Zinc,2025-04-01,0,0.0,6,0.0
TRK_01575,youtube_video,New_Year_Health,INF_034,USER_34777,Gritzo,Height Plus Formula,2025-05-13,0,0.0,5,0.0
TRK_01576,organic,New_Year_Health,,USER_19055,Gritzo,SuperMilk Daily Nutrition,2025-06-19,0,0.0,0,0.0
TRK_01577,organic,Summer_Fitness_2024,,USER_15462,Gritzo,Height Plus Formula,2025-05-01,0,0.0,0,0.0
TRK_01578,story,Summer_Fitness_2024,INF_045,USER_1418,MuscleBlaze,Pre Workout WrathX,2025-03-22,0,0.0,8,0.0
TRK_01579,reel,Monsoon_Immunity,INF_067,USER_852,Gritzo,Immunity Booster,2025-05-11,0,0.0,4,0.0
TRK_01580,influencer_post,Monsoon_Immunity,INF_139,USER_33966,HKVitals,Fish Oil Gold,2025-05-07,0,0.0,4,0.0
TRK_01581,organic,Monsoon_Immunity,,USER_49939,HKVitals,Calcium Magnesium Zinc,2025-03-13,0,0.0,0,0.0
TRK_01582,youtube_video,New_Year_Health,INF_022,USER_18213,Gritzo,Brain Development Supplement,2025-05-18,0,0.0,1,0.0
TRK_01583,reel,Protein_Awareness,INF_038,USER_10298,HKVitals,Fish Oil Gold,2025-04-05,0,0.0,4,0.0
TRK_01584,organic,Monsoon_Immunity,,USER_46594,Gritzo,Height Plus Formula,2025-06-16,0,0.0,0,0.0
TRK_01585,youtube_video,Monsoon_Immunity,INF_139,USER_39250,Gritzo,Growth Protein Powder,2025-02-27,0,0.0,7,0.0
TRK_01586,organic,Monsoon_Immunity,,USER_34346,HKVitals,Calcium Magnesium Zinc,2025-07-05,0,0.0,0,0.0
TRK_01587,youtube_video,Protein_Awareness,INF_147,USER_22319,Gritzo,Immunity Booster,2025-02-27,0,0.0,5,0.0
TRK_01588,organic,New_Year_Health,,USER_24822,HKVitals,Multivitamin Women,2025-07-07,0,0.0,0,0.0
TRK_01589,influencer_post,Women_Wellness,INF_104,USER_23357,Gritzo,Brain Development Supplement,2025-02-03,0,0.0,9,0.0
TRK_01590,organic,Summer_Fitness_2024,,USER_34744,Gritzo,Immunity Booster,2025-04-23,0,0.0,0,0.0
TRK_01591,story,Summer_Fitness_2024,INF_050,USER_39224,MuscleBlaze,Biozyme Performance Whey,2025-02-19,0,0.0,6,0.0
TRK_01592,organic,Women_Wellness,,USER_21293,HKVitals,Fish Oil Gold,2025-03-07,0,0.0,0,0.0
TRK_01593,influencer_post,Women_Wellness,INF_150,USER_10529,MuscleBlaze,BCAA Pro,2025-03-01,0,0.0,4,0.0
TRK_01594,reel,Protein_Awareness,INF_007,USER_3477,Gritzo,Height Plus Formula,2025-07-03,0,0.0,4,0.0
TRK_01595,story,Protein_Awareness,INF_102,USER_11093,HKVitals,Omega 3 Fatty Acids,2025-02-01,1,1426.63,3,1.0
TRK_01596,story,Protein_Awareness,INF_041,USER_49745,Gritzo,SuperMilk Daily Nutrition,2025-01-28,0,0.0,8,0.0
TRK_01597,organic,Protein_Awareness,,USER_13197,HKVitals,Fish Oil Gold,2025-03-17,0,0.0,0,0.0
TRK_01598,reel,Women_Wellness,INF_095,USER_37556,MuscleBlaze,Creatine Monohydrate,2025-02-03,0,0.0,8,0.0
TRK_01599,youtube_video,Protein_Awareness,INF_021,USER_33413,Gritzo,Height Plus Formula,2025-06-30,0,0.0,5,0.0
TRK_01600,story,New_Year_Health,INF_050,USER_27801,HKVitals,Multivitamin Women,2025-06-05,0,0.0,8,0.0
TRK_01601,reel,Women_Wellness,INF_080,USER_19571,MuscleBlaze,BCAA Pro,2025-05-21,0,0.0,4,0.0
TRK_01602,influencer_post,Summer_Fitness_2024,INF_076,USER_48537,Gritzo,Growth Protein Powder,2025-04-29,0,0.0,5,0.0
TRK_01603,youtube_video,New_Year_Health,INF_131,USER_40656,MuscleBlaze,Biozyme Performance Whey,2025-01-22,0,0.0,5,0.0
TRK_01604,influencer_post,Summer_Fitness_2024,INF_127,USER_45848,HKVitals,Omega 3 Fatty Acids,2025-03-22,0,0.0,2,0.0
TRK_01605,youtube_video,Protein_Awareness,INF_061,USER_36063,HKVitals,Fish Oil Gold,2025-05-03,0,0.0,3,0.0
TRK_01606,story,Protein_Awareness,INF_013,USER_14160,MuscleBlaze,Biozyme Performance Whey,2025-06-07,0,0.0,8,0.0
TRK_01607,influencer_post,Protein_Awareness,INF_004,USER_42123,MuscleBlaze,Pre Workout WrathX,2025-07-10,0,0.0,1,0.0
TRK_01608,influencer_post,Monsoon_Immunity,INF_025,USER_9915,MuscleBlaze,Pre Workout WrathX,2025-06-15,0,0.0,1,0.0
TRK_01609,story,New_Year_Health,INF_038,USER_34826,Gritzo,SuperMilk Daily Nutrition,2025-05-22,1,1361.28,5,2.25
TRK_01610,reel,Monsoon_Immunity,INF_140,USER_3310,MuscleBlaze,Biozyme Performance Whey,2025-02-19,1,1641.4,6,0.62
TRK_01611,organic,Monsoon_Immunity,,USER_12138,Gritzo,Growth Protein Powder,2025-04-15,0,0.0,0,0.0
TRK_01612,influencer_post,Summer_Fitness_2024,INF_095,USER_34479,Gritzo,Immunity Booster,2025-05-16,1,1494.37,7,1.41
TRK_01613,story,Monsoon_Immunity,INF_038,USER_9159,MuscleBlaze,Biozyme Performance Whey,2025-05-22,0,0.0,3,0.0
TRK_01614,reel,Summer_Fitness_2024,INF_126,USER_28136,MuscleBlaze,BCAA Pro,2025-07-11,0,0.0,6,0.0
TRK_01615,youtube_video,Protein_Awareness,INF_065,USER_21003,HKVitals,Calcium Magnesium Zinc,2025-06-22,0,0.0,3,0.0
TRK_01616,influencer_post,Summer_Fitness_2024,INF_122,USER_4680,HKVitals,Omega 3 Fatty Acids,2025-04-13,0,0.0,9,0.0
TRK_01617,influencer_post,Women_Wellness,INF_006,USER_4324,Gritzo,Height Plus Formula,2025-05-24,0,0.0,2,0.0
TRK_01618,story,Summer_Fitness_2024,INF_004,USER_1978,Gritzo,Height Plus Formula,2025-05-03,0,0.0,7,0.0
TRK_01619,reel,Summer_Fitness_2024,INF_059,USER_42376,HKVitals,Multivitamin Women,2025-03-29,0,0.0,6,0.0
TRK_01620,organic,Protein_Awareness,,USER_33041,MuscleBlaze,Pre Workout WrathX,2025-04-13,0,0.0,0,0.0
TRK_01621,influencer_post,New_Year_Health,INF_016,USER_23067,Gritzo,Height Plus Formula,2025-02-13,0,0.0,8,0.0
TRK_01622,youtube_video,Monsoon_Immunity,INF_088,USER_18306,MuscleBlaze,BCAA Pro,2025-01-26,0,0.0,5,0.0
TRK_01623,youtube_video,Monsoon_Immunity,INF_030,USER_16372,MuscleBlaze,Biozyme Performance Whey,2025-07-17,0,0.0,8,0.0
TRK_01624,influencer_post,New_Year_Health,INF_127,USER_22403,MuscleBlaze,Creatine Monohydrate,2025-04-23,0,0.0,5,0.0
TRK_01625,reel,Women_Wellness,INF_013,USER_33419,Gritzo,SuperMilk Daily Nutrition,2025-05-05,0,0.0,3,0.0
TRK_01626,reel,Summer_Fitness_2024,INF_050,USER_21043,Gritzo,Height Plus Formula,2025-07-09,0,0.0,5,0.0
TRK_01627,story,Monsoon_Immunity,INF_149,USER_9555,MuscleBlaze,BCAA Pro,2025-02-17,0,0.0,9,0.0
TRK_01628,youtube_video,Monsoon_Immunity,INF_149,USER_16504,Gritzo,Height Plus Formula,2025-07-04,0,0.0,5,0.0
TRK_01629,youtube_video,New_Year_Health,INF_024,USER_571,Gritzo,Growth Protein Powder,2025-05-31,0,0.0,9,0.0
TRK_01630,youtube_video,Summer_Fitness_2024,INF_124,USER_14545,HKVitals,Skin Radiance Collagen,2025-07-14,0,0.0,3,0.0
TRK_01631,organic,Protein_Awareness,,USER_4938,HKVitals,Fish Oil Gold,2025-03-08,0,0.0,0,0.0
TRK_01632,reel,Monsoon_Immunity,INF_054,USER_35726,HKVitals,Multivitamin Women,2025-02-27,0,0.0,6,0.0
TRK_01633,youtube_video,New_Year_Health,INF_054,USER_36812,Gritzo,Immunity Booster,2025-03-10,0,0.0,5,0.0
TRK_01634,organic,Protein_Awareness,,USER_27186,HKVitals,Fish Oil Gold,2025-06-17,0,0.0,0,0.0
TRK_01635,influencer_post,Protein_Awareness,INF_109,USER_15753,MuscleBlaze,Biozyme Performance Whey,2025-06-02,0,0.0,2,0.0
TRK_01636,reel,Women_Wellness,INF_113,USER_40691,MuscleBlaze,BCAA Pro,2025-06-19,1,4060.84,5,2.02
TRK_01637,reel,Women_Wellness,INF_125,USER_10514,MuscleBlaze,Mass Gainer XXL,2025-06-23,1,4102.25,9,1.66
TRK_01638,story,Monsoon_Immunity,INF_035,USER_463,Gritzo,SuperMilk Daily Nutrition,2025-03-05,1,1446.47,8,2.84
TRK_01639,organic,Women_Wellness,,USER_46285,MuscleBlaze,Creatine Monohydrate,2025-07-09,0,0.0,0,0.0
TRK_01640,story,Protein_Awareness,INF_136,USER_22117,MuscleBlaze,Pre Workout WrathX,2025-04-12,0,0.0,4,0.0
TRK_01641,organic,Protein_Awareness,,USER_43453,HKVitals,Fish Oil Gold,2025-04-18,0,0.0,0,0.0
TRK_01642,influencer_post,Women_Wellness,INF_089,USER_21454,HKVitals,Omega 3 Fatty Acids,2025-02-08,0,0.0,6,0.0
TRK_01643,influencer_post,New_Year_Health,INF_092,USER_11056,Gritzo,Brain Development Supplement,2025-05-22,0,0.0,9,0.0
TRK_01644,influencer_post,Protein_Awareness,INF_027,USER_29625,Gritzo,Brain Development Supplement,2025-03-19,1,1069.32,7,2.99
TRK_01645,youtube_video,New_Year_Health,INF_071,USER_13719,HKVitals,Multivitamin Women,2025-02-19,0,0.0,3,0.0
TRK_01646,story,Protein_Awareness,INF_120,USER_18446,Gritzo,Brain Development Supplement,2025-02-05,0,0.0,3,0.0
TRK_01647,story,Women_Wellness,INF_004,USER_10816,HKVitals,Fish Oil Gold,2025-02-21,0,0.0,4,0.0
TRK_01648,reel,Summer_Fitness_2024,INF_127,USER_47595,MuscleBlaze,Creatine Monohydrate,2025-06-01,0,0.0,3,0.0
TRK_01649,story,Women_Wellness,INF_088,USER_36891,Gritzo,SuperMilk Daily Nutrition,2025-06-04,0,0.0,8,0.0
TRK_01650,reel,New_Year_Health,INF_035,USER_32341,Gritzo,Height Plus Formula,2025-07-14,1,1173.86,7,0.87
TRK_01651,organic,Summer_Fitness_2024,,USER_29559,HKVitals,Omega 3 Fatty Acids,2025-06-01,0,0.0,0,0.0
TRK_01652,reel,Protein_Awareness,INF_133,USER_6296,MuscleBlaze,Creatine Monohydrate,2025-05-16,0,0.0,6,0.0
TRK_01653,organic,New_Year_Health,,USER_46343,Gritzo,SuperMilk Daily Nutrition,2025-04-18,0,0.0,0,0.0
TRK_01654,story,Women_Wellness,INF_037,USER_26337,MuscleBlaze,Biozyme Performance Whey,2025-03-22,0,0.0,4,0.0
TRK_01655,youtube_video,Monsoon_Immunity,INF_038,USER_48936,MuscleBlaze,Biozyme Performance Whey,2025-02-20,0,0.0,5,0.0
TRK_01656,reel,Women_Wellness,INF_114,USER_49679,MuscleBlaze,Mass Gainer XXL,2025-07-03,0,0.0,6,0.0
TRK_01657,story,Women_Wellness,INF_045,USER_39358,Gritzo,Height Plus Formula,2025-06-18,0,0.0,9,0.0
TRK_01658,reel,Summer_Fitness_2024,INF_079,USER_45835,MuscleBlaze,Pre Workout WrathX,2025-06-30,0,0.0,8,0.0
TRK_01659,organic,Women_Wellness,,USER_27176,MuscleBlaze,Creatine Monohydrate,2025-06-12,0,0.0,0,0.0
TRK_01660,youtube_video,Monsoon_Immunity,INF_072,USER_19146,Gritzo,Height Plus Formula,2025-04-15,0,0.0,7,0.0
TRK_01661,story,Women_Wellness,INF_060,USER_15099,HKVitals,Omega 3 Fatty Acids,2025-07-16,1,905.9,5,0.57
TRK_01662,organic,Women_Wellness,,USER_2212,Gritzo,Height Plus Formula,2025-03-25,0,0.0,0,0.0
TRK_01663,youtube_video,Protein_Awareness,INF_075,USER_19063,Gritzo,Height Plus Formula,2025-06-19,0,0.0,6,0.0
TRK_01664,organic,Protein_Awareness,,USER_26533,Gritzo,Growth Protein Powder,2025-05-08,0,0.0,0,0.0
TRK_01665,story,Summer_Fitness_2024,INF_089,USER_40994,Gritzo,Immunity Booster,2025-06-14,0,0.0,2,0.0
TRK_01666,influencer_post,Protein_Awareness,INF_129,USER_6320,Gritzo,Height Plus Formula,2025-03-09,0,0.0,7,0.0
TRK_01667,organic,Monsoon_Immunity,,USER_25368,Gritzo,Growth Protein Powder,2025-05-27,0,0.0,0,0.0
TRK_01668,story,Protein_Awareness,INF_089,USER_44992,HKVitals,Multivitamin Women,2025-04-29,0,0.0,9,0.0
TRK_01669,reel,Women_Wellness,INF_116,USER_28956,HKVitals,Calcium Magnesium Zinc,2025-07-19,0,0.0,2,0.0
TRK_01670,youtube_video,Protein_Awareness,INF_009,USER_46206,MuscleBlaze,Biozyme Performance Whey,2025-01-23,0,0.0,1,0.0
TRK_01671,story,Protein_Awareness,INF_114,USER_32072,HKVitals,Calcium Magnesium Zinc,2025-01-22,1,584.75,8,1.62
TRK_01672,influencer_post,Women_Wellness,INF_059,USER_614,HKVitals,Omega 3 Fatty Acids,2025-04-08,0,0.0,6,0.0
TRK_01673,youtube_video,New_Year_Health,INF_007,USER_21904,MuscleBlaze,Pre Workout WrathX,2025-04-08,1,4547.2,7,1.47
TRK_01674,organic,Protein_Awareness,,USER_44794,Gritzo,SuperMilk Daily Nutrition,2025-06-30,0,0.0,0,0.0
TRK_01675,youtube_video,Women_Wellness,INF_028,USER_21067,Gritzo,SuperMilk Daily Nutrition,2025-07-18,0,0.0,9,0.0
TRK_01676,reel,Protein_Awareness,INF_012,USER_2792,HKVitals,Omega 3 Fatty Acids,2025-02-07,0,0.0,4,0.0
TRK_01677,story,Women_Wellness,INF_023,USER_24058,HKVitals,Calcium Magnesium Zinc,2025-02-15,1,1568.51,3,1.67
TRK_01678,reel,Women_Wellness,INF_012,USER_10600,Gritzo,Brain Development Supplement,2025-02-21,0,0.0,9,0.0
TRK_01679,influencer_post,Women_Wellness,INF_115,USER_23902,HKVitals,Omega 3 Fatty Acids,2025-07-05,0,0.0,4,0.0
TRK_01680,reel,Summer_Fitness_2024,INF_008,USER_20151,Gritzo,Growth Protein Powder,2025-04-06,0,0.0,8,0.0
TRK_01681,reel,Protein_Awareness,INF_072,USER_32909,HKVitals,Fish Oil Gold,2025-02-08,0,0.0,6,0.0
TRK_01682,story,Women_Wellness,INF_032,USER_7123,Gritzo,Immunity Booster,2025-05-26,0,0.0,6,0.0
TRK_01683,reel,Monsoon_Immunity,INF_043,USER_36777,MuscleBlaze,Biozyme Performance Whey,2025-04-14,0,0.0,5,0.0
TRK_01684,story,Summer_Fitness_2024,INF_107,USER_15399,HKVitals,Fish Oil Gold,2025-02-18,0,0.0,3,0.0
TRK_01685,influencer_post,Protein_Awareness,INF_044,USER_20151,MuscleBlaze,BCAA Pro,2025-03-25,0,0.0,2,0.0
TRK_01686,youtube_video,Protein_Awareness,INF_035,USER_17290,HKVitals,Skin Radiance Collagen,2025-04-08,1,1121.16,5,0.58
TRK_01687,influencer_post,New_Year_Health,INF_031,USER_9166,Gritzo,Growth Protein Powder,2025-02-21,0,0.0,1,0.0
TRK_01688,influencer_post,Women_Wellness,INF_074,USER_8427,MuscleBlaze,Creatine Monohydrate,2025-07-17,0,0.0,3,0.0
TRK_01689,story,Summer_Fitness_2024,INF_133,USER_37633,HKVitals,Omega 3 Fatty Acids,2025-04-29,1,784.23,2,0.86
TRK_01690,influencer_post,Monsoon_Immunity,INF_133,USER_5790,Gritzo,Height Plus Formula,2025-06-07,0,0.0,4,0.0
TRK_01691,youtube_video,Monsoon_Immunity,INF_117,USER_7008,Gritzo,Brain Development Supplement,2025-05-24,0,0.0,6,0.0
TRK_01692,story,Protein_Awareness,INF_058,USER_9621,MuscleBlaze,BCAA Pro,2025-05-24,0,0.0,9,0.0
TRK_01693,youtube_video,Women_Wellness,INF_054,USER_21873,Gritzo,Brain Development Supplement,2025-05-26,0,0.0,1,0.0
TRK_01694,youtube_video,Women_Wellness,INF_006,USER_32048,Gritzo,Growth Protein Powder,2025-04-23,0,0.0,4,0.0
TRK_01695,influencer_post,Protein_Awareness,INF_138,USER_45178,Gritzo,Growth Protein Powder,2025-02-28,0,0.0,8,0.0
TRK_01696,story,Summer_Fitness_2024,INF_029,USER_21814,HKVitals,Multivitamin Women,2025-06-15,0,0.0,3,0.0
TRK_01697,youtube_video,Monsoon_Immunity,INF_079,USER_43207,Gritzo,Immunity Booster,2025-05-04,0,0.0,6,0.0
TRK_01698,youtube_video,Protein_Awareness,INF_150,USER_39183,Gritzo,SuperMilk Daily Nutrition,2025-07-17,0,0.0,2,0.0
TRK_01699,story,New_Year_Health,INF_074,USER_4231,HKVitals,Fish Oil Gold,2025-03-18,0,0.0,7,0.0
TRK_01700,reel,Protein_Awareness,INF_111,USER_47179,HKVitals,Omega 3 Fatty Acids,2025-06-18,0,0.0,8,0.0
TRK_01701,story,Monsoon_Immunity,INF_060,USER_26771,HKVitals,Omega 3 Fatty Acids,2025-05-09,0,0.0,2,0.0
TRK_01702,story,New_Year_Health,INF_048,USER_28010,HKVitals,Calcium Magnesium Zinc,2025-05-31,0,0.0,2,0.0
TRK_01703,influencer_post,Women_Wellness,INF_008,USER_23300,MuscleBlaze,Mass Gainer XXL,2025-04-23,1,6057.56,3,2.36
TRK_01704,youtube_video,Protein_Awareness,INF_011,USER_15473,MuscleBlaze,Pre Workout WrathX,2025-03-27,0,0.0,4,0.0
TRK_01705,youtube_video,Summer_Fitness_2024,INF_020,USER_8734,HKVitals,Skin Radiance Collagen,2025-04-09,0,0.0,3,0.0
